Date,Tourist
10/1/2005,62.9089304
1/1/2006,43.326881
4/1/2006,55.890219
7/1/2006,49.005395
10/1/2006,59.705506
1/1/2007,66.3897722
4/1/2007,65.7831248
7/1/2007,55.0750564
10/1/2007,51.5987654
1/1/2008,35.2757422
4/1/2008,41.0521782
7/1/2008,38.1628338
10/1/2008,32.333253
1/1/2009,27.334943
4/1/2009,49.3656209
7/1/2009,34.9194572
10/1/2009,33.6725838
1/1/2010,54.9858974
4/1/2010,39.7090437
7/1/2010,58.6748389
10/1/2010,67.5667396
1/1/2011,37.9889679
4/1/2011,49.5079871
7/1/2011,36.6675584
10/1/2011,71.1626012
1/1/2012,75.2614595
4/1/2012,133.8355653
7/1/2012,51.7777413
10/1/2012,39.9673844
1/1/2013,36.0583579
4/1/2013,49.143364
7/1/2013,63.2968812
10/1/2013,37.4290518
1/1/2014,49.9394159
4/1/2014,103.1804234
7/1/2014,50.1705809
10/1/2014,71.045854
1/1/2015,47.117261
4/1/2015,96.4266637
7/1/2015,55.4838423
10/1/2015,74.937949
1/1/2016,69.3633387
4/1/2016,68.8888337
7/1/2016,37.267837
10/1/2016,87.9265972
1/1/1998,218.5733452
4/1/1998,180.4326158
7/1/1998,296.5167643
10/1/1998,275.2401884
1/1/1999,279.8404086
4/1/1999,563.4192031
7/1/1999,322.8344828
10/1/1999,231.337123
1/1/2000,346.1528023
4/1/2000,277.9047667
7/1/2000,331.5778267
10/1/2000,282.9990539
1/1/2001,193.0181124
4/1/2001,215.0191545
7/1/2001,369.2176929
10/1/2001,262.8075521
1/1/2002,185.0722547
4/1/2002,373.6204005
7/1/2002,276.7909549
10/1/2002,295.1261755
1/1/2003,166.5645224
4/1/2003,276.668104
7/1/2003,240.6640865
10/1/2003,231.3010127
1/1/2004,282.0378033
4/1/2004,230.547677
7/1/2004,330.3887098
10/1/2004,316.234663
1/1/2005,173.2181414
4/1/2005,280.5329909
7/1/2005,312.8491399
10/1/2005,280.7933342
1/1/2006,193.268583
4/1/2006,265.668725
7/1/2006,383.387172
10/1/2006,282.961368
1/1/2007,282.1323909
4/1/2007,348.4027444
7/1/2007,345.8475804
10/1/2007,341.2166028
1/1/2008,255.5502188
4/1/2008,243.9822466
7/1/2008,326.8724027
10/1/2008,383.0454849
1/1/2009,268.1974575
4/1/2009,237.0546092
7/1/2009,311.3317992
10/1/2009,174.5351162
1/1/2010,299.0860966
4/1/2010,290.36485
7/1/2010,387.87566
10/1/2010,361.4207903
1/1/2011,249.4081708
4/1/2011,346.9242835
7/1/2011,475.0400889
10/1/2011,286.4658432
1/1/2012,249.3500009
4/1/2012,275.2251664
7/1/2012,344.5589233
10/1/2012,232.7676449
1/1/2013,258.7598244
4/1/2013,339.3031819
7/1/2013,288.7300548
10/1/2013,221.0688719
1/1/2014,233.5997149
4/1/2014,297.1483627
7/1/2014,316.7600759
10/1/2014,311.430344
1/1/2015,300.3323624
4/1/2015,347.7711741
7/1/2015,386.4286902
10/1/2015,385.8463772
1/1/2016,269.7795072
4/1/2016,305.1088446
7/1/2016,457.8830679
10/1/2016,459.3396627
1/1/1998,394.243963
4/1/1998,238.5533307
7/1/1998,255.3970817
10/1/1998,275.6487936
1/1/1999,382.3970541
4/1/1999,331.3691577
7/1/1999,335.292574
10/1/1999,286.7248654
1/1/2000,338.8523877
4/1/2000,330.4899214
7/1/2000,318.0551775
10/1/2000,295.8772965
1/1/2001,350.9734435
4/1/2001,374.6772043
7/1/2001,300.0520327
10/1/2001,314.3230694
1/1/2002,366.2458429
4/1/2002,309.9804066
7/1/2002,351.5618426
10/1/2002,272.3116742
1/1/2003,379.7410799
4/1/2003,304.9323876
7/1/2003,373.9619985
10/1/2003,306.6239704
1/1/2004,342.0079628
4/1/2004,379.1849432
7/1/2004,339.6694244
10/1/2004,273.8922094
1/1/2005,386.1124129
4/1/2005,278.273472
7/1/2005,333.0236624
10/1/2005,228.3870937
1/1/2006,440.295114
4/1/2006,338.342173
7/1/2006,312.14656
10/1/2006,346.711019
1/1/2007,358.9796255
4/1/2007,359.4156107
7/1/2007,305.0801345
10/1/2007,322.2977824
1/1/2008,400.7707763
4/1/2008,328.432821
7/1/2008,351.3774002
10/1/2008,383.4396704
1/1/2009,362.8475377
4/1/2009,265.8050433
7/1/2009,356.6719266
10/1/2009,244.3886744
1/1/2010,266.0209505
4/1/2010,336.6598649
7/1/2010,369.5842631
10/1/2010,467.833943
1/1/2011,292.697694
4/1/2011,351.9921559
7/1/2011,373.4695053
10/1/2011,283.3772195
1/1/2012,322.602982
4/1/2012,300.6254774
7/1/2012,327.0268697
10/1/2012,363.3716182
1/1/2013,415.97364
4/1/2013,285.2269199
7/1/2013,381.8174642
10/1/2013,416.4782179
1/1/2014,327.3264329
4/1/2014,336.1895184
7/1/2014,279.2107384
10/1/2014,359.0928703
1/1/2015,335.953359
4/1/2015,358.5896528
7/1/2015,308.5986918
10/1/2015,362.5890384
1/1/2016,472.3029488
4/1/2016,418.4763476
7/1/2016,359.342593
10/1/2016,384.0473474
1/1/1998,47.5762765
4/1/1998,80.547376
7/1/1998,46.7949301
10/1/1998,26.7143123
1/1/1999,56.8976599
4/1/1999,37.4902989
7/1/1999,102.5887242
10/1/1999,85.0105948
1/1/2000,78.012062
4/1/2000,77.8588785
7/1/2000,62.0365827
10/1/2000,64.6780758
1/1/2001,120.0207654
4/1/2001,77.6443732
7/1/2001,93.0220491
10/1/2001,68.5043706
1/1/2002,74.3437373
4/1/2002,54.2830623
7/1/2002,107.0168286
10/1/2002,61.1423443
1/1/2003,42.9550298
4/1/2003,64.3592184
7/1/2003,39.4744957
10/1/2003,87.8373153
1/1/2004,50.7643335
4/1/2004,85.5065239
7/1/2004,44.769585
10/1/2004,136.2695967
1/1/2005,65.7144563
4/1/2005,85.8186651
7/1/2005,72.7976506
10/1/2005,154.9512405
1/1/2006,54.741357
4/1/2006,90.354476
7/1/2006,52.551611
10/1/2006,85.360349
1/1/2007,79.625719
4/1/2007,44.1579873
7/1/2007,109.1425672
10/1/2007,70.490809
1/1/2008,45.0524009
4/1/2008,55.8695392
7/1/2008,94.8734049
10/1/2008,124.8543969
1/1/2009,68.4317241
4/1/2009,68.9399316
7/1/2009,79.0163661
10/1/2009,51.9540033
1/1/2010,82.9474235
4/1/2010,79.2794818
7/1/2010,117.2450836
10/1/2010,143.9183932
1/1/2011,65.3556577
4/1/2011,91.9218977
7/1/2011,98.2983902
10/1/2011,102.8975402
1/1/2012,133.2188027
4/1/2012,81.5865568
7/1/2012,112.8973567
10/1/2012,97.279823
1/1/2013,101.1783009
4/1/2013,67.4873022
7/1/2013,94.6891524
10/1/2013,91.849341
1/1/2014,99.7904987
4/1/2014,164.3812197
7/1/2014,108.6470802
10/1/2014,63.0819394
1/1/2015,147.3977267
4/1/2015,100.0688424
7/1/2015,80.368317
10/1/2015,120.2378095
1/1/2016,64.1191594
4/1/2016,139.3146476
7/1/2016,123.8751484
10/1/2016,106.1721538
1/1/1998,391.8009107
4/1/1998,450.8814932
7/1/1998,404.0564152
10/1/1998,414.5149353
1/1/1999,330.6120657
4/1/1999,344.0692557
7/1/1999,401.9012901
10/1/1999,326.696731
1/1/2000,384.8871409
4/1/2000,347.3087166
7/1/2000,444.6192173
10/1/2000,463.4838802
1/1/2001,367.8372195
4/1/2001,484.5802729
7/1/2001,511.4127922
10/1/2001,417.6753328
1/1/2002,385.8295466
4/1/2002,366.7397923
7/1/2002,426.3723033
10/1/2002,466.6669329
1/1/2003,494.1854498
4/1/2003,614.5712007
7/1/2003,515.2891716
10/1/2003,519.0850667
1/1/2004,552.4929217
4/1/2004,512.8092921
7/1/2004,450.4233564
10/1/2004,532.9670098
1/1/2005,518.6795254
4/1/2005,472.5429288
7/1/2005,450.5272771
10/1/2005,475.3991758
1/1/2006,457.352194
4/1/2006,480.522006
7/1/2006,401.228348
10/1/2006,430.187357
1/1/2007,412.7971934
4/1/2007,533.0281609
7/1/2007,601.9441227
10/1/2007,422.0606254
1/1/2008,535.8021801
4/1/2008,367.2443632
7/1/2008,429.2436175
10/1/2008,515.4801036
1/1/2009,415.6441942
4/1/2009,430.1868736
7/1/2009,480.8789379
10/1/2009,408.2242132
1/1/2010,448.0126139
4/1/2010,427.2323294
7/1/2010,428.9261224
10/1/2010,477.122387
1/1/2011,484.4060758
4/1/2011,559.1136064
7/1/2011,496.213777
10/1/2011,492.6621861
1/1/2012,570.8534397
4/1/2012,492.5969455
7/1/2012,509.7777597
10/1/2012,574.7653662
1/1/2013,624.1665415
4/1/2013,464.6511903
7/1/2013,468.4438424
10/1/2013,663.2783829
1/1/2014,603.7054844
4/1/2014,478.077047
7/1/2014,602.4361937
10/1/2014,560.4038504
1/1/2015,629.5864043
4/1/2015,597.9879459
7/1/2015,639.0576942
10/1/2015,663.4414036
1/1/2016,545.561737
4/1/2016,571.4409842
7/1/2016,555.5189684
10/1/2016,796.3020633
1/1/1998,31.4004681
4/1/1998,14.9554986
7/1/1998,28.748848
10/1/1998,47.2504095
1/1/1999,33.399186
4/1/1999,42.595209
7/1/1999,23.5980464
10/1/1999,31.4081021
1/1/2000,25.3629792
4/1/2000,9.5908063
7/1/2000,25.1249952
10/1/2000,22.9891998
1/1/2001,30.7119531
4/1/2001,95.1162074
7/1/2001,13.126877
10/1/2001,14.4894483
1/1/2002,5.1563484
4/1/2002,14.4105941
7/1/2002,20.1664939
10/1/2002,29.8078779
1/1/2003,3.0698788
4/1/2003,9.4561754
7/1/2003,13.9107033
10/1/2003,5.9693539
1/1/2004,8.0630044
4/1/2004,4.9165349
7/1/2004,66.4074045
10/1/2004,15.3804083
1/1/2005,32.3289442
4/1/2005,5.0963545
7/1/2005,17.5190984
10/1/2005,7.151432
1/1/2006,23.552315
4/1/2006,23.533875
7/1/2006,6.706987
10/1/2006,3.499392
1/1/2007,32.7702102
4/1/2007,41.7622339
7/1/2007,18.4919058
10/1/2007,19.9149524
1/1/2008,48.4238713
4/1/2008,15.1663898
7/1/2008,19.6387442
10/1/2008,15.0684412
1/1/2009,14.5222755
4/1/2009,12.0135393
7/1/2009,29.3492352
10/1/2009,19.2120805
1/1/2010,20.1756237
4/1/2010,16.2007597
7/1/2010,61.9616429
10/1/2010,49.8582697
1/1/2011,7.993086
4/1/2011,14.3899273
7/1/2011,42.973402
10/1/2011,21.2554924
1/1/2012,3.4044539
4/1/2012,17.2323303
7/1/2012,25.6067808
10/1/2012,11.4989679
1/1/2013,28.603032
4/1/2013,22.6102103
7/1/2013,39.7441347
10/1/2013,18.2822438
1/1/2014,14.2904688
4/1/2014,21.8223547
7/1/2014,26.9323773
10/1/2014,22.9025811
1/1/2015,26.7632206
4/1/2015,37.7905422
7/1/2015,8.7918816
10/1/2015,32.0883442
1/1/2016,17.4858889
4/1/2016,47.9259442
7/1/2016,21.4649315
10/1/2016,34.0733142
1/1/1998,53.995
4/1/1998,37.9491123
7/1/1998,54.9196564
10/1/1998,34.9759593
1/1/1999,38.3777558
4/1/1999,54.1759928
7/1/1999,52.4114502
10/1/1999,39.2299869
1/1/2000,18.8174756
4/1/2000,76.7969148
7/1/2000,47.5251787
10/1/2000,51.3534394
1/1/2001,37.0960988
4/1/2001,82.9197674
7/1/2001,64.8375311
10/1/2001,45.7660813
1/1/2002,52.0031932
4/1/2002,25.3883293
7/1/2002,56.7036587
10/1/2002,75.2415028
1/1/2003,46.586822
4/1/2003,75.5456136
7/1/2003,74.6549462
10/1/2003,50.6847414
1/1/2004,28.9515937
4/1/2004,27.4230462
7/1/2004,71.9698387
10/1/2004,28.831015
1/1/2005,33.9748666
4/1/2005,38.2480378
7/1/2005,46.5504449
10/1/2005,41.2225833
1/1/2006,37.372881
4/1/2006,58.275238
7/1/2006,54.032064
10/1/2006,38.427489
1/1/2007,48.4465355
4/1/2007,63.4065554
7/1/2007,56.0977621
10/1/2007,62.7754171
1/1/2008,87.0766407
4/1/2008,57.9191404
7/1/2008,56.4576283
10/1/2008,36.1452028
1/1/2009,56.2718929
4/1/2009,61.075528
7/1/2009,36.3676192
10/1/2009,50.4491794
1/1/2010,25.7501105
4/1/2010,65.7882706
7/1/2010,62.2756583
10/1/2010,39.4432443
1/1/2011,21.5734642
4/1/2011,64.7055593
7/1/2011,80.7477324
10/1/2011,58.6056018
1/1/2012,41.4047938
4/1/2012,39.8285066
7/1/2012,75.0132079
10/1/2012,71.902318
1/1/2013,31.0924408
4/1/2013,73.9959648
7/1/2013,44.1863967
10/1/2013,42.3748025
1/1/2014,32.5470257
4/1/2014,75.4539115
7/1/2014,50.9537475
10/1/2014,50.1605301
1/1/2015,39.5824743
4/1/2015,50.3482468
7/1/2015,59.4567883
10/1/2015,32.1866944
1/1/2016,35.723615
4/1/2016,28.2020397
7/1/2016,73.835324
10/1/2016,42.2915746
1/1/1998,0
4/1/1998,2.0559212
7/1/1998,0
10/1/1998,3.8712719
1/1/1999,3.8407565
4/1/1999,0
7/1/1999,15.1937038
10/1/1999,3.6938462
1/1/2000,0
4/1/2000,8.1303026
7/1/2000,3.1076541
10/1/2000,0
1/1/2001,0
4/1/2001,0
7/1/2001,17.2216936
10/1/2001,0
1/1/2002,9.8317829
4/1/2002,5.7215651
7/1/2002,20.6824054
10/1/2002,0
1/1/2003,0
4/1/2003,3.0731037
7/1/2003,9.6842545
10/1/2003,10.004032
1/1/2004,0
4/1/2004,0
7/1/2004,1.8020882
10/1/2004,5.9278445
1/1/2005,0.9443102
4/1/2005,0.3918712
7/1/2005,15.1305031
10/1/2005,6.0731678
1/1/2006,0
4/1/2006,1.123842
7/1/2006,0
10/1/2006,5.487469
1/1/2007,0
4/1/2007,7.4235224
7/1/2007,0
10/1/2007,5.4760751
1/1/2008,3.6855122
4/1/2008,6.4959932
7/1/2008,8.4462272
10/1/2008,3.764033
1/1/2009,2.9714889
4/1/2009,17.6377827
7/1/2009,0
10/1/2009,0
1/1/2010,12.7807347
4/1/2010,29.8952891
7/1/2010,2.9815033
10/1/2010,9.5333634
1/1/2011,0.6949502
4/1/2011,5.1345737
7/1/2011,1.7853073
10/1/2011,0
1/1/2012,1.9565212
4/1/2012,7.573805
7/1/2012,4.9366939
10/1/2012,4.0579171
1/1/2013,4.3335465
4/1/2013,0
7/1/2013,5.3339513
10/1/2013,6.162245
1/1/2014,0
4/1/2014,2.3775029
7/1/2014,22.5755494
10/1/2014,0
1/1/2015,10.9395776
4/1/2015,8.8557802
7/1/2015,8.8223051
10/1/2015,3.3304177
1/1/2016,3.9867395
4/1/2016,19.2872938
7/1/2016,4.2597721
10/1/2016,4.8893029
1/1/1998,37.5188135
4/1/1998,55.0977789
7/1/1998,45.8830378
10/1/1998,30.4645074
1/1/1999,43.6713297
4/1/1999,66.6365356
7/1/1999,44.572586
10/1/1999,55.0784531
1/1/2000,43.8656645
4/1/2000,48.4419556
7/1/2000,33.265475
10/1/2000,47.8178447
1/1/2001,68.2782008
4/1/2001,58.9807313
7/1/2001,33.4022485
10/1/2001,31.8690163
1/1/2002,54.5158528
4/1/2002,42.2693293
7/1/2002,60.3847273
10/1/2002,47.9358298
1/1/2003,34.9451033
4/1/2003,43.3038694
7/1/2003,54.3986935
10/1/2003,43.8184437
1/1/2004,72.3968682
4/1/2004,60.5721167
7/1/2004,34.4527141
10/1/2004,36.8730523
1/1/2005,25.5166744
4/1/2005,57.5031845
7/1/2005,55.9560191
10/1/2005,30.9965023
1/1/2006,31.796677
4/1/2006,52.271371
7/1/2006,47.161459
10/1/2006,61.099693
1/1/2007,39.3618629
4/1/2007,30.4630491
7/1/2007,71.9712961
10/1/2007,50.9020179
1/1/2008,76.7040631
4/1/2008,65.1546055
7/1/2008,41.0252763
10/1/2008,59.6711558
1/1/2009,58.2320592
4/1/2009,37.9095714
7/1/2009,85.4532593
10/1/2009,44.7366756
1/1/2010,25.696306
4/1/2010,48.8557342
7/1/2010,42.9545519
10/1/2010,53.1311145
1/1/2011,23.9526462
4/1/2011,35.8315429
7/1/2011,21.9677485
10/1/2011,78.7367348
1/1/2012,37.8072774
4/1/2012,95.2868443
7/1/2012,40.0619066
10/1/2012,63.3789702
1/1/2013,39.8417271
4/1/2013,31.2578217
7/1/2013,63.0099487
10/1/2013,57.7494879
1/1/2014,50.0050931
4/1/2014,30.479055
7/1/2014,55.1640559
10/1/2014,77.4374863
1/1/2015,41.2205894
4/1/2015,61.8125078
7/1/2015,21.8936222
10/1/2015,41.6221851
1/1/2016,40.3666796
4/1/2016,38.5794389
7/1/2016,70.1142605
10/1/2016,58.0138853
1/1/1998,150.1981173
4/1/1998,99.9326775
7/1/1998,129.5651167
10/1/1998,101.6989731
1/1/1999,95.5249101
4/1/1999,229.0576164
7/1/1999,108.8297679
10/1/1999,158.9828628
1/1/2000,105.2419137
4/1/2000,202.0169523
7/1/2000,158.2150056
10/1/2000,148.2187501
1/1/2001,75.4334655
4/1/2001,121.5325056
7/1/2001,205.8264631
10/1/2001,116.8405502
1/1/2002,94.4200396
4/1/2002,173.3223985
7/1/2002,171.4611239
10/1/2002,186.6608218
1/1/2003,86.7742482
4/1/2003,94.1185669
7/1/2003,138.9422144
10/1/2003,165.7186941
1/1/2004,103.3592363
4/1/2004,141.2154663
7/1/2004,105.7449802
10/1/2004,148.9622884
1/1/2005,126.867375
4/1/2005,179.3503602
7/1/2005,181.4562323
10/1/2005,151.7609374
1/1/2006,97.69241
4/1/2006,194.767476
7/1/2006,138.599389
10/1/2006,116.922785
1/1/2007,149.8571365
4/1/2007,145.4090586
7/1/2007,202.8989091
10/1/2007,140.986964
1/1/2008,91.4095432
4/1/2008,153.5208182
7/1/2008,177.3422865
10/1/2008,166.1030965
1/1/2009,130.1985314
4/1/2009,103.3072435
7/1/2009,132.1184456
10/1/2009,127.3317443
1/1/2010,132.5227387
4/1/2010,164.3192636
7/1/2010,119.4290896
10/1/2010,121.9943297
1/1/2011,96.49997
4/1/2011,162.0438325
7/1/2011,137.2222669
10/1/2011,149.1777728
1/1/2012,142.0434435
4/1/2012,120.5129269
7/1/2012,169.0507928
10/1/2012,186.5315661
1/1/2013,92.0417968
4/1/2013,142.9318974
7/1/2013,145.6082515
10/1/2013,202.616536
1/1/2014,106.1717277
4/1/2014,159.690104
7/1/2014,132.4439371
10/1/2014,114.5392876
1/1/2015,102.0196848
4/1/2015,151.6834134
7/1/2015,214.9581195
10/1/2015,187.3146591
1/1/2016,153.30754
4/1/2016,195.7193939
7/1/2016,219.4212984
10/1/2016,186.3990721
1/1/1998,196.2185505
4/1/1998,126.7705973
7/1/1998,110.6796454
10/1/1998,170.4722058
1/1/1999,107.7792452
4/1/1999,124.6442031
7/1/1999,177.9468698
10/1/1999,217.6562481
1/1/2000,158.4145809
4/1/2000,154.8064808
7/1/2000,110.7790049
10/1/2000,157.8623391
1/1/2001,143.6435129
4/1/2001,249.9085001
7/1/2001,132.4823603
10/1/2001,183.9750371
1/1/2002,164.1536101
4/1/2002,185.144259
7/1/2002,113.2755677
10/1/2002,140.1915353
1/1/2003,111.4751914
4/1/2003,156.3437888
7/1/2003,140.4969378
10/1/2003,144.4553491
1/1/2004,114.0701235
4/1/2004,136.9660938
7/1/2004,129.6151561
10/1/2004,113.0255894
1/1/2005,121.8510901
4/1/2005,134.5084186
7/1/2005,154.6502579
10/1/2005,92.497783
1/1/2006,149.554375
4/1/2006,133.051428
7/1/2006,132.549314
10/1/2006,111.296543
1/1/2007,145.5622689
4/1/2007,115.5508329
7/1/2007,119.7396275
10/1/2007,101.5596327
1/1/2008,152.473165
4/1/2008,140.3483478
7/1/2008,141.3639443
10/1/2008,119.8263545
1/1/2009,184.7659711
4/1/2009,125.3440577
7/1/2009,116.4592213
10/1/2009,101.1894017
1/1/2010,299.8312818
4/1/2010,204.1642676
7/1/2010,132.4496342
10/1/2010,132.9459374
1/1/2011,121.1236727
4/1/2011,111.1584584
7/1/2011,161.3472175
10/1/2011,126.1196456
1/1/2012,141.2563594
4/1/2012,108.5218403
7/1/2012,130.2682416
10/1/2012,82.3934331
1/1/2013,215.9476834
4/1/2013,119.73916
7/1/2013,180.5453191
10/1/2013,125.8092609
1/1/2014,155.0995968
4/1/2014,133.7343714
7/1/2014,162.937666
10/1/2014,116.2998031
1/1/2015,198.0666587
4/1/2015,119.1911164
7/1/2015,134.6612422
10/1/2015,100.5940096
1/1/2016,159.8589816
4/1/2016,199.5219014
7/1/2016,159.1349489
10/1/2016,214.1112851
1/1/1998,21.6963502
4/1/1998,17.5590634
7/1/1998,23.2701495
10/1/1998,32.0318184
1/1/1999,12.7924307
4/1/1999,39.4365117
7/1/1999,10.7880627
10/1/1999,17.8277829
1/1/2000,57.4066532
4/1/2000,43.0112384
7/1/2000,38.6123245
10/1/2000,9.5203749
1/1/2001,20.1443245
4/1/2001,11.741015
7/1/2001,34.1625497
10/1/2001,15.4353006
1/1/2002,27.9830865
4/1/2002,31.6249308
7/1/2002,21.0432899
10/1/2002,21.8827254
1/1/2003,37.1307482
4/1/2003,34.8455603
7/1/2003,22.5238374
10/1/2003,12.5436603
1/1/2004,58.7727408
4/1/2004,25.616047
7/1/2004,29.0029772
10/1/2004,35.4968926
1/1/2005,36.3863951
4/1/2005,20.1669495
7/1/2005,10.8399596
10/1/2005,18.4832705
1/1/2006,17.390088
4/1/2006,20.563101
7/1/2006,21.914768
10/1/2006,31.309117
1/1/2007,18.2040482
4/1/2007,37.0991298
7/1/2007,34.7066896
10/1/2007,15.1542785
1/1/2008,33.3110345
4/1/2008,23.56845
7/1/2008,44.0519677
10/1/2008,31.153191
1/1/2009,13.7235517
4/1/2009,19.554367
7/1/2009,22.7251222
10/1/2009,41.2990019
1/1/2010,21.8537377
4/1/2010,31.0177176
7/1/2010,30.1528568
10/1/2010,35.3618591
1/1/2011,12.3364192
4/1/2011,31.0866378
7/1/2011,46.8265291
10/1/2011,27.0055446
1/1/2012,14.0504703
4/1/2012,32.1421448
7/1/2012,20.8455709
10/1/2012,31.2144568
1/1/2013,21.1423795
4/1/2013,39.1131486
7/1/2013,17.728113
10/1/2013,25.6762989
1/1/2014,7.6020631
4/1/2014,37.6808555
7/1/2014,35.1257725
10/1/2014,35.5286211
1/1/2015,34.5134503
4/1/2015,53.5131733
7/1/2015,34.9148349
10/1/2015,51.264931
1/1/2016,71.8287796
4/1/2016,29.4952177
7/1/2016,29.0335195
10/1/2016,44.882399
1/1/1998,182.8889035
4/1/1998,171.7632847
7/1/1998,172.5140995
10/1/1998,145.5954476
1/1/1999,162.4762308
4/1/1999,165.0398109
7/1/1999,151.3364955
10/1/1999,200.3585478
1/1/2000,278.6053927
4/1/2000,157.300385
7/1/2000,132.408069
10/1/2000,178.7779762
1/1/2001,151.3372024
4/1/2001,235.1996985
7/1/2001,174.5594994
10/1/2001,216.671611
1/1/2002,161.9455934
4/1/2002,157.2571268
7/1/2002,150.2947203
10/1/2002,173.1351783
1/1/2003,142.9557796
4/1/2003,160.5848784
7/1/2003,238.2469581
10/1/2003,257.519584
1/1/2004,215.9399869
4/1/2004,179.653882
7/1/2004,159.5321975
10/1/2004,184.1297285
1/1/2005,232.8391168
4/1/2005,144.3459094
7/1/2005,220.825383
10/1/2005,160.4564948
1/1/2006,183.317184
4/1/2006,201.552869
7/1/2006,161.908186
10/1/2006,180.399654
1/1/2007,181.6340479
4/1/2007,177.960596
7/1/2007,165.3555771
10/1/2007,203.5937475
1/1/2008,197.0452112
4/1/2008,165.2181967
7/1/2008,166.7385284
10/1/2008,152.7591452
1/1/2009,163.8205416
4/1/2009,148.5441699
7/1/2009,138.8525539
10/1/2009,158.0356487
1/1/2010,162.607037
4/1/2010,155.2171706
7/1/2010,161.7922739
10/1/2010,175.0068098
1/1/2011,150.9403485
4/1/2011,143.2590971
7/1/2011,149.9947814
10/1/2011,173.2453247
1/1/2012,149.5542792
4/1/2012,195.6250535
7/1/2012,201.6721052
10/1/2012,211.6266069
1/1/2013,195.4217029
4/1/2013,173.7482961
7/1/2013,162.6304065
10/1/2013,175.4824127
1/1/2014,175.3981226
4/1/2014,186.3415632
7/1/2014,197.7705312
10/1/2014,200.567475
1/1/2015,192.3549737
4/1/2015,189.0684248
7/1/2015,227.2800446
10/1/2015,203.5960556
1/1/2016,241.6453302
4/1/2016,167.8719857
7/1/2016,164.847326
10/1/2016,221.8213848
1/1/1998,42.712127
4/1/1998,43.3351906
7/1/1998,16.1583279
10/1/1998,24.0578948
1/1/1999,27.5678268
4/1/1999,35.1707416
7/1/1999,39.2646554
10/1/1999,40.1994121
1/1/2000,20.0113044
4/1/2000,64.6990724
7/1/2000,43.133356
10/1/2000,34.8621533
1/1/2001,17.0996288
4/1/2001,65.2650547
7/1/2001,29.9001859
10/1/2001,26.1827044
1/1/2002,23.0004325
4/1/2002,46.1061617
7/1/2002,45.1027521
10/1/2002,42.9814594
1/1/2003,27.7320838
4/1/2003,56.5438668
7/1/2003,49.9519235
10/1/2003,38.0625573
1/1/2004,49.5711493
4/1/2004,33.5606412
7/1/2004,16.0533684
10/1/2004,17.6291438
1/1/2005,17.7889538
4/1/2005,37.6761433
7/1/2005,34.8996875
10/1/2005,27.1736181
1/1/2006,25.128412
4/1/2006,22.82217
7/1/2006,50.735152
10/1/2006,34.743574
1/1/2007,24.1151647
4/1/2007,40.3836642
7/1/2007,18.4417454
10/1/2007,28.5361559
1/1/2008,27.773501
4/1/2008,50.0699187
7/1/2008,40.8925047
10/1/2008,26.7331007
1/1/2009,39.169356
4/1/2009,12.6070153
7/1/2009,57.4638821
10/1/2009,52.3440392
1/1/2010,19.323486
4/1/2010,20.6933573
7/1/2010,15.9186239
10/1/2010,36.9988957
1/1/2011,22.3493274
4/1/2011,26.030327
7/1/2011,23.1391787
10/1/2011,80.2243243
1/1/2012,34.0460132
4/1/2012,33.8082573
7/1/2012,15.7233576
10/1/2012,35.2461994
1/1/2013,56.6934872
4/1/2013,20.0508527
7/1/2013,42.5821932
10/1/2013,52.0299612
1/1/2014,65.1220788
4/1/2014,41.0653512
7/1/2014,50.0312878
10/1/2014,79.333543
1/1/2015,40.3879752
4/1/2015,37.6033376
7/1/2015,63.3116588
10/1/2015,82.7299997
1/1/2016,32.3602622
4/1/2016,34.9375821
7/1/2016,61.7341607
10/1/2016,36.382878
1/1/1998,99.2024433
4/1/1998,97.8042147
7/1/1998,92.5485637
10/1/1998,102.9068912
1/1/1999,142.0864772
4/1/1999,114.7125053
7/1/1999,100.9992202
10/1/1999,96.9828029
1/1/2000,115.0205872
4/1/2000,152.831128
7/1/2000,132.7904363
10/1/2000,101.4687514
1/1/2001,80.8394454
4/1/2001,96.0256517
7/1/2001,125.6207753
10/1/2001,91.1728844
1/1/2002,91.5455781
4/1/2002,119.6994031
7/1/2002,92.2380399
10/1/2002,80.6035806
1/1/2003,74.2361489
4/1/2003,114.198875
7/1/2003,109.6478003
10/1/2003,92.4029756
1/1/2004,95.609026
4/1/2004,94.077772
7/1/2004,79.0327769
10/1/2004,68.7268692
1/1/2005,72.1733947
4/1/2005,92.0031404
7/1/2005,38.6220452
10/1/2005,101.1208769
1/1/2006,71.601374
4/1/2006,90.544908
7/1/2006,64.713671
10/1/2006,73.931491
1/1/2007,97.0598997
4/1/2007,106.5737937
7/1/2007,97.5082856
10/1/2007,71.5324604
1/1/2008,108.9864603
4/1/2008,68.2469903
7/1/2008,99.5753234
10/1/2008,100.190168
1/1/2009,57.6357666
4/1/2009,109.2989814
7/1/2009,65.0447015
10/1/2009,118.7052896
1/1/2010,96.5804507
4/1/2010,113.8410863
7/1/2010,112.5123294
10/1/2010,123.5121483
1/1/2011,145.1526342
4/1/2011,94.8954288
7/1/2011,90.4128823
10/1/2011,93.8439219
1/1/2012,123.9597073
4/1/2012,112.3950819
7/1/2012,120.4497414
10/1/2012,128.4937423
1/1/2013,106.0498738
4/1/2013,78.0697046
